0	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/10585687.txt	0.02631578947368421	0.02631578947368421	0.07894736842105263	0.2894736842105263	0.13157894736842105	0.07894736842105263	0.02631578947368421	0.07894736842105263	0.13157894736842105	0.13157894736842105
1	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/39745616.txt	0.026923076923076925	0.5115384615384615	0.011538461538461539	0.011538461538461539	0.18846153846153846	0.11923076923076924	0.011538461538461539	0.06538461538461539	0.011538461538461539	0.04230769230769231
2	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/34088236.txt	0.003937007874015748	0.003937007874015748	0.19291338582677164	0.19291338582677164	0.07480314960629922	0.12992125984251968	0.15354330708661418	0.003937007874015748	0.04330708661417323	0.20078740157480315
3	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/39274545.txt	0.004132231404958678	0.11983471074380166	0.16115702479338842	0.16942148760330578	0.08677685950413223	0.004132231404958678	0.012396694214876033	0.02066115702479339	0.3347107438016529	0.08677685950413223
4	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/50358426.txt	0.05	0.05	0.05	0.15	0.25	0.05	0.15	0.05	0.15	0.05
5	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/29298834.txt	0.006756756756756757	0.08783783783783784	0.006756756756756757	0.006756756756756757	0.0472972972972973	0.02027027027027027	0.2905405405405405	0.2635135135135135	0.1554054054054054	0.11486486486486487
6	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/49259673.txt	0.14423076923076922	0.009615384615384616	0.18269230769230768	0.16346153846153846	0.0673076923076923	0.009615384615384616	0.25961538461538464	0.009615384615384616	0.125	0.028846153846153848
7	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/38335088.txt	0.10902255639097744	0.0037593984962406013	0.0037593984962406013	0.22932330827067668	0.16917293233082706	0.0037593984962406013	0.2894736842105263	0.018796992481203006	0.11654135338345864	0.05639097744360902
8	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/44457484.txt	0.01764705882352941	0.0058823529411764705	0.13529411764705881	0.08823529411764706	0.11176470588235295	0.11176470588235295	0.07647058823529412	0.041176470588235294	0.041176470588235294	0.37058823529411766
9	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/1855187.txt	0.006738544474393531	0.12264150943396226	0.01752021563342318	0.03908355795148248	0.0660377358490566	0.03369272237196765	0.06873315363881402	0.29514824797843664	0.2574123989218329	0.09299191374663072
10	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/34024176.txt	0.022727272727272728	0.4772727272727273	0.1590909090909091	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.11363636363636363	0.022727272727272728	0.06818181818181818	0.06818181818181818
11	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/26620834.txt	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.4090909090909091	0.045454545454545456
12	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/49799284.txt	0.011904761904761904	0.15476190476190477	0.011904761904761904	0.13095238095238096	0.27380952380952384	0.03571428571428571	0.13095238095238096	0.011904761904761904	0.03571428571428571	0.20238095238095238
13	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/39009002.txt	0.025896414342629483	0.013944223107569721	0.10557768924302789	0.0099601593625498	0.00199203187250996	0.08167330677290836	0.10557768924302789	0.07370517928286853	0.08565737051792828	0.4960159362549801
14	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/43522188.txt	0.009259259259259259	0.06481481481481481	0.027777777777777776	0.12037037037037036	0.046296296296296294	0.10185185185185185	0.4722222222222222	0.12037037037037036	0.009259259259259259	0.027777777777777776
15	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/41895024.txt	0.10555555555555556	0.16111111111111112	0.18333333333333332	0.09444444444444444	0.03888888888888889	0.12777777777777777	0.027777777777777776	0.07222222222222222	0.005555555555555556	0.18333333333333332
16	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/10954022.txt	0.0625	0.0625	0.0625	0.0625	0.0625	0.1875	0.0625	0.1875	0.1875	0.0625
17	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/17951575.txt	0.11538461538461539	0.038461538461538464	0.038461538461538464	0.2692307692307692	0.2692307692307692	0.038461538461538464	0.11538461538461539	0.038461538461538464	0.038461538461538464	0.038461538461538464
18	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/21792338.txt	0.14705882352941177	0.029411764705882353	0.029411764705882353	0.14705882352941177	0.029411764705882353	0.029411764705882353	0.08823529411764706	0.029411764705882353	0.08823529411764706	0.38235294117647056
19	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/50243361.txt	0.011363636363636364	0.011363636363636364	0.07954545454545454	0.19318181818181818	0.19318181818181818	0.056818181818181816	0.07954545454545454	0.17045454545454544	0.19318181818181818	0.011363636363636364
20	file:/home/ojandu/workspace/schoolspace/lippr/CourseProject/mallet_train/27773473.txt	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.056818181818181816	0.011363636363636364	0.24621212121212122	0.20833333333333334	0.10984848484848485	0.17045454545454544	0.1856060606060606
